text,label
George is LIVE tweeting during the premiere of Sharknado 3 tomorrow!  Join in!,2
"#GilmoreGirlstop4 yes, I'm behind. (Secret 5 is Dave Rygalski)4) The Harpist from season 13) Babette2) Luke1) Emily #teamJess",1
#Prince announced that he is releasing an album with Jay-Z that is coming out on September 7th.  It will be featured on #Tidal.,1
Using this tomorrow! Practical Ed Tech Tip of the Week - Create a Random Name Selector in Google Sheets: via @user,2
@user i mean lecture chor do :p,1
Kunle Afolayan is under-rated aswear down! October 1 is the movie to watch. #MadeOfBlack,2
"""Schedule your dentist appointment for October 7, 8, or 9 at Dr. Gay's office between 8 and 3 and you might see yours truly""",1
David Price going tomorrow for a franchise win record? Sounds good.,2
Samajwadi Party's parliamentary board will not meet tomorrow to decide the future course of action. Next meeting no decided yet.,0
@user @user look she may be there for the moment but Rih will always be in his life so she is irrelevant tbh,1
"""So grateful, Justin Bieber tickets for the 27th of October buzzinggggg @user",2
Eden Hazard has claimed the reason Chelsea may be finding life difficult in the Premier League this season is...,1
Hip-Hop Rumors: Is Maino Headed To Reality TV?: Brooklyn rapper Maino may be the latest rapper to be making the ...,1
Joined the Nation of Islam after winning his 1st World Heavyweight Boxing Championship #waxmuseum,1
@user @user this is my 3rd Galaxy Note 4 and still glitchy I have to restart it about 3 times a day. What happened to quality?,0
@user I agree bt may be Martinez doesnt think so.. he may get to start all the the time if he goes to Milan,0
Last year on September 8th I was meeting Ed Sheeran and this year on September 8th I'm going back to school... opposite of glo up,1
@user @user @user Legally I would say yes if you accept SCOTUS decision And actually to litigate it that's 1st,1
"""Does it burn right now? Yeah. Harvey tomorrow, deGrom game 6 and Thor in game 7 with everyone available. #GottaBelieve #LGM #Goodnight""",2
"My predictions for the Apple event: Apple have bought Tesla, Uber and Google cars, as of tomorrow car ownership is now a thing of the past.",2
Anyone want to see Sam smith with me on October 6th?,1
Liam is inspiring when the moon sits in the sky Liam is inspiring when the sun sits in the sky he is inspiring when they switch places too,2
"@user went to Gateshead branch last night to watch Paper Towns at 8:40pm, sat on a seat which was soaked with a liquid which""",0
Prince George Smiles With Prince William in the Cutest New Photo Released Ahead of 2nd Birthday #celebrities,2
Saw an iPod nano 5th(?) Gen 16GB one at the cash converter's place,1
Vegetarianism is murder. #FakeVeganFacts,0
"""Who wants a free $20 gift certificate? Come in tomorrow 7/23 for NATIONAL HOT DOG DAY, and for every $5 you spend...",2
.Some companies engaged in animal testing #CambridgeKillers,1
The Electoral College Is Anything But Outdated,1
Planning on going to Wednesday's Sam Smith concert in Glendale? Well you'll have to wait a little longer. Show has been postponed to 9/30.,1
David Price got a win in the Blue Jays' big win over the Rangers on Wednesday and in five starts for #Toronto he's 4-0 with a 1.98 ERA.,2
Just finished watching the 1st season of Breaking Pointe (new tv doc about Ballet West) and was pleasantly surprised. What did you think?,2
What a world of difference a leather band makes on Apple Watch. h/t @user for pointing me in the direction of 3rd party lugs,2
"""Star Wars Weekends may be over, but the """"""""Carbon-Freeze Me"""""""" Experience is still open through June 16!",1
I've got a blog post coming up tomorrow. Topic? It's time to learn once and for all what Curtis Painter's got. Start the man. #Colts,1
@user make my heart sing like Shawn by rting this,2
#Maduro puts responsibility for #Venezuela`s #currency drop on #US,1
i hope we get what do you mean for real tomorrow and he wont pull a frank ocean on us,1
"""When you claim to see the sun light, but it turns out to be a flashlight. Just bc Zayn left doesn't mean they'll break up. #OhNoTheSun""",1
"""RT @user Went looting in Spurs last night, broke into the White Hart Lane cabinet, so left with a pile of dust and a Gareth B ...""",1
I still didn\u2019t watch Degrassi from Friday? What am I doing with my life? Apparently not much.,0
Tuesday 4pm.  Ellen DeGeneres launches her new season with Caitlyn Jenner on NBC4.  What would you like to hear...,1
@user play google earth VR,1
@user Naruto better bruh DBZ cool and all but I'm a Naruto guy at heart lol Boruto the movie come out in November narutos son,2
"forest fires in Israel, my advice to Israel, kick out all islamic people (bad hombres) once&for all: via",0
@user def not. She made a slight run in the 3rd but serena was up too much already,1
"""john cena ,if ua good u will beat john cena for the 1st round BUT FORGET ABT THE 2ND ROUND WE DONT GIVE UP.",2
Got my Chicago Bulls Tickets. Don't want to chance it. He may or may not come but I'm going. :),2
When nobody realizes Tom Brady isn't suspended and you get him in the 6th round in fantasy football. #SportsMediaUF,1
Today in Hockey History - October 12th: On this day the Toronto Marlies of the American Hockey League (AHL) play t...,1
Q_Q Today was the day that Naruto shippuden: UNS4 was suppose to come out. WHYYYYYYY DID THEY PUSH IT ALL THE WAY TO JAN???? HELLO,0
"""Soaking rain falls across Metroplex: Widespread rain across the Metroplex soaked the region Saturday,... #dallas #news""",1
Stars Play Hollywood Icons - JANE FONDA & ALAN RICKMAN AS NANCY  @user we may just have to c this 2gether!,1
Was chatting up ref librarian at local public library a few days ago about Watchman. Ended up on hold list for novel. Read 1st chapter..5/S,1
Their first music video without Zayn and it may just be their best one yet. #DragMeDownVevoRecord,2
@user @user Everyone knew that Trump would fill his cabinet with the For Private Profit types = no surprise here !,0
Distin\u2019s derby disappointment: Sylvain Distin has voiced his frustration at taking just a point from Sunday\u2019s Mersey...,0
Still looking for one more person to take to Justin Bieber with me on July 12th please text me if you wanna come,1
The new episode will be up on Friday but you can prepare by watching @user dry her pits for free on Amazon Prime.,2
"@user it may have been against the minnows of FC Gomel, but a great performance from Rodger's Reds at Anfield tonight, and a great start!""",2
"""Frank Gifford died Sunday AM in his CT home. Family: """"We rejoice in the extraordinary life he was privileged to live...""""""",2
I admire Hillary &amp; may even vote for her. But she so doesn't sound sorry. #email server,1
@user warm up ain't deep? Friday night lights ain't deep? Born sinner ain't deep? Come on cuz. Just say you like Kendrick more. Lol,2
"While not fantastic for Planned Parenthood, those calling for defunding arent being honest about deceptive videos.",0
I've just been told that I'm the perfect combination of Marilyn Munster and Wednesday Adams. #Halloween2014,2
"""And then, Warners has Hobbit &amp; Gatsby n December. So the schedule is so dense that there's really no slot left to move Gangster Squad later""",0
@user no offense but zayn left on the 25th an my organs are on the g r o u  n d,1
"""Yakub's role in '93 March serial  blasts is repeated, but very little is said about those who organized 92 December, 93 January Mumbai riots""",1
@user @user Sir has already declared it on 17 July that JKD would be on 20 july as yesterday it was 3rd of EID.,1
Mom tells me to not spend so much time on my iPod but when I ask her to take me to 2nd &amp; Charles to buy me books she says no...wut,1
"David Cameron was at my college on wednesday , what the actual fresh hell is this ?",1
Okay wait before I go everyone listen to the version of last Friday night by Katy Perry with Missy Elliot. It's gold. Thank me later.,2
"""Watchman may have drowned on the job  On 16.07.15, at 9:11 p.m., police responded to a report of a watchman found...",1
Conor McGregor may be moving up to 155 and fight for the 155 UFC belt! Confirmed by Dana White !  What fight do...,1
@user Of course you're still in race for the JBL speakers and Moto G 3rd Gen! Keep tweeting #SabKuchFixKaregaMrRight!,2
"""PHOTO: Pagara's back with a vengeance; knocks out Montoya in 6th round, takes WBO title.",1
ManyFL Cnt Obamacare Even Amid Talk Demise ppl r stdly sign up/renwg cvrg/refus blv bnfit cnt on wld b tkn away,1
@user @user @user @user Tom Brady went in the 3rd round too but don't see ppl complaining about having his jersey,1
"""You may not be allowed to speak to Justin Bieber, unless you're spoken to what is this joke",1
SOROS MUST GO DOWN HE OWNS PROGRESSIVE INSURANCE. IF YOU HAVE IT GET RID OF IT. THIS IS HOW HE FUNDS ANTI TRUMP RIO…,0
Did you miss the College Workshop for Juniors tonight? Pick up the packet outside Room 101 tomorrow for all the info!,1
Today is Metlife. Jesus is coming back its the 2nd Easter. All wars have ended &amp; ceased fire in the stadium. We all gained superpowers.,2
In sha Allah this Sunday @user and @user will be at the Eid in the Park in Glasgow. Promoting the fantastic work of @user,2
"@user @user @user If you look@the accounts activity, it's a trolling/antagonizing account. All targets are rightists",0
OK\u002c who\u2019s going to Dethklok\u002c Black Dahlia Murder and All That Remains in Oakland Nov 26?,1
One Man Rock Band -  Basket of Deplorables #nowplaying on Eat This #Rock & #Metal Webradio,1
If only it was possible to be part of the Blackpool Illuminations concert on Friday!,1
"@user ""Impossible! Michael Moore told us all that anti-gun control was racist! Facts have no place in The Narrative™!""",0
Taking my kids to meet father Christmas tomorrow. Then it's off to Milan on Sunday to show the Italian press our amazing game. Magnifico!,2
"""Just wondering, does anyone know if Sun Yang been hanging out with Floyd Mayweather?""",1
Writing up my case study so I can enjoy my weekend by going to Raleigh Friday && babysitting my favorite twi,2
"@user minecraft saved me from depression, thank you.  I still have college debt and need to support my family, may I ask for a donation? Ty",2
My mom call and say that a teacher called and said that I\u2019m going to Ritz Carlton tomorrow for some tennis shit. Anyone else going? (school),1
Can't wait for our first Vinyasa Power Yoga class tomorrow with our new instructor Arielle!  Come join us at...,2
Homeopathy and chiropractor is out for the dentists office.,0
Wow. Read this. - I thought my uncle would help. I didn't know he was KKK. - #racism #isms #history #context,1
"""//Screw this, if Kane doesn't return tomorrow, he'll be back in the fall.""",0
Gucci host number one secret may come about the duadic your one open door into the bargain in advocating in ex...,1
@user i have a 4th generation ipod and i cant download any new apps or update anything so i pretty much just use it for music/snapchat,1
"""I swear if the Cowboys win Sunday I'm literally never talking to a Cowboys fan again, you'll all be dead to me I can't explain""",0
"@user zayn left on the 25th, school starts on the 25th, the 25th is just not a good day""",0
"@user @user kinda hoping Matz pitches inside tomorrow, though he's a different pitcher than Thor""",1
I still am looking for one logical answer as to why Kendrick Lamar is hypocritical with his gf...maybe tomorrow,1
Who\u2019s going to the game tomorrow at flowing wells high school? (: Marana v.s fw (: #homecoming,1
"@user @user Hillary said that on Sunday, to Andrea Mitchell what are you on a time delay?",1
"Although his birthday is actually tomorrow, I feel like today- Labor Day -is Bernie Sanders' favorite day",2
"""Don't tell me Rousey pulling a Mayweather and ducking fighters now. If Cyborg says she is down for December, make it happen.""",0
"""Show em what it isRT @user Love it when scouts be at our Practice..  I counted 4 today..  Broncos , Miami , Philly , && Tampa Bay ..""",2
All my friends actually want to go see Chris Brown this Saturday... Drink and have a good time... I think yes!!!!!!,2
Oh what's that? The MAC is better than the ACC and Big East in football? .... That's what's up,2
@user @user deplorables Jill stein has been getting money deposits by Sorros at 4am daily to steal election,0
Follow the top Lady Gaga stories for Dec 20 on our topical page:,1
The fact that Melania Trump could memorize and entire speech but @user couldn't memorize 16 iconic bars baffles me,0
"""Get out!! but it may be too late to save your country. You can blame Tony Blair, George Bush and Merkal. A sad...",0
Why the hell did Audrey from Big Brother show up on my Facebooks people you may know,0
@user you realize Mizzou made T-shirts celebrating their win over Kentucky! They should commemorate their 8th place finish on the back.,2
So it's 4th day of Eid... Still having busyness..,2
#Spurs #GoSpursGo 1997-98 TIM DUNCAN Rookie #Cards (2) Upper Deck and Skybox Premium Future HOFer #TimDuncan #NBA,2
"""Just heard Skyhooks version of """"Women In Uniform"""" for the 1st time. Think the Iron Maiden version is probably still the best.""",1
@user That is fine... I can wait until tomorrow... But it really Blows that Randy Orton may lose to Kevin Owens? Or Randy May Win...,1
"""I have always said Kim Kardashian is a very smart businesswoman. You may dislike her for whatever reason, but she's smart, very smart.""",2
"@user @user Because the latter is a coward, a very insecure individual deep inside, who has no integrity.",0
@user When their official policy is to do stuff like that:https://t.co/zXzdBNkeXT,1
Pretty awesome. Jonathan Kozol sat in on my session at the @user conference!,2
"""May I ask how you perceive Carly Fiorina?  And of the current Republican candidates, do you see cabinet position possibilities?""",1
"""I sense the second Dana white family hype train coming to an end tonight, and another one saturday""",1
ready to go to gay club tomorrow with my leggins and my boots and my stylish dinosaur t shirt... my sailor uranus keychain,2
"@user @user @user @user @user you won't mention aid to #Hamas, supplies, goods, electricity, medical?",1
"""I'm desperate enough to go see Ant-Man, but it won't be out until August 12 here.""",2
Here in the Philippines\u002c Its November 2 and I was like where\u2019s my phone?! What is the time in LONDON?! #Excited #LittleThngs @user,2
Tackle the Monday blues with this epic Foo Fighters playlist courtesy of *your's truly* So ready for #DF15!,2
@user sweet keep me updated I'm getting ready for our big Jiujitsu promotion at the end of Feb.,2
"""heading to West Wyalong tomorrow for a couple of hours of Dr Who, Star Wars, Vikings and mexican food... as you do""",1
The popular vote has never mattered it's a lie. Look at the election of 1824,0
"""This may be an unpopular opinion, but I think that ever since the Grammy's snubbed Kendrick the first time,they just throwing awards at him""",0
"@user To each her/his own. Most Conservatives, I simply disagree with, some I distrust and a few I dispise. Pick your #poison",0
Bowling then dinner w/ the family tomorrow for Maite's birthday (:,2
It would appear that Muslims may be many and good but Islam is a philosophy of hate. I see nothing to make me think otherwise. God help them,0
LIVE: I'm at @user 1st hearing on the callous videos of Planned Parenthood's alleged abortion practices,0
Should i have an engagement party?  Any who.. SAN FRANCISCO this weekend then... I officially move to Colorado on the 13th.,1
To motivate deep learning & resilience help youth develop initiative. Great tips from @user,2
Federer's 1st serve is just...perfect. #USOpen,2
My Book about Michael Jackson is out Sept 10th #michaeljackson #83minutes #michaeljacksonbook,1
I woke up to see the sun shining all around me... Yoko Kanno on Pandora  #pandora,1
"Hell yes #TWDFamily @user The Official Magazine followed me and liked a few of my Drawings, honored…",1
Leonard Cohen passed away #TheScreamingStarted,0
Some of us will die when Medicaid is shrunk and Medicare gone. Starting FB group re saving both! Join us,1
"""Jurassic World will be rerelease to theaters in IMAX on August 18th"" oh. can you withdraw the money automatically or???",2
Caitlyn Jenner Could Be Charged With Vehicular Manslaughter. She insists that she's innocent &amp; Bruce was the culprit!,1
So happy NBA is back. Feeling a bit disappointed in the Nuggets tonight but the Laker\u2019s 2nd consecutive loss helps to compensate.,1
Black tacks on another run in the 4th courtesy Leiff Clarkson's RBI triple. Black in front of Red 3-0 Bottom 4,1
We saw @user with @user last October 29 at ABS-CBN hallway.,1
"""Blossom is currently chilling as the 5th best selling vinyl on Amazon, behind Iron Maiden, Pink Floyd, Gilmour and Presley. Madness.""",1
@user Despite recent performances lets make sure 25k Albion fans make Amex a total noise cauldron on Friday # nonstopsinging,1
This time tomorrow I'll be waiting for the Foo Fighters to grace the stage with @user #foofighters #RoyalBlood,2
"We based our society on fossil fuels, but to assume that fossil fuels are the only useful form of energy? Please. We can fucking fly.",0
I may not be a huge U2 fan but Bono's mullet in the 80s was superb!,2
I bought Twilight again bc I lost my old copy and I'm uncool and lame and enjoy it just as much as when I read it in 7th grade,2
UN close to sanctions deal to slash North Korea export earnings: diplomatsNorth Korean leader Kim Jong Un takes...,1
Im having like a terrible day and Maddie just made it ten times better with Dunkin tomorrow,1
"""Thursday's are always the best: how to get  away with murder, TVD and scandal!! #ThursdaysLife""",2
Thinkin about wearing my one direction nirvana shirt (courtesy of @user tomorrow but also I dont want to be made fun of just yet,1
Quite sure Donald trump has really good security that he pays for right now.,1
It just hit me that I'm seeing Eric Church acoustic in Nashville tomorrow. #Chief,2
"#Netanyahu has warned that ""arson will be treated as terror"". Now, here is #terrorism - by illegal #Israeli settler…",1
Brook Lopez the 2nd best offensive center in the NBA he not ass,2
@user Yes thank you Janine!!  I saw Kelsey Grammer Wed night at SAG but didn\u2019t talk politics there.  Let\u2019s take Hollywood back!,2
Congress vice president Rahul Gandhi on Sunday said it is time for Prime Minister Narendra Modi to tone down his...,1
@user   Got u a lot of stuff u will love it I may or may not have bought u   John cena  merch and stuff,2
@user .My wish to convey Islam message to everyone. Allah may help you to understand real relegation that is ISLAM. Safe ur self.,2
"""In an exclusive extract from Amy Lawrences new book, Invincible, the Arsenal manager talks about",1
"@user Where is the ""outrage"" from the ""fiscal conservatives"" over gummit spending?",0
RT @user Crimson Confidential >> QB/RB threat Blake Sims may be just offensive weapon Bama needs,1
Anyone want to go to Star Wars Weekends with me Saturday the 9th? It's kind of an important day and I don't want to be by myself.,2
Harry Kane and Barkley are the most overhyped English talents going. 2nd season syndrome for Kane for sure,1
Sharknado 4. Doesn't really matter what people thought of the 3rd. People might as well get ready for a 5th.,2
"""Tomorrow is the last day to register for Youth Soccer, Youth Volleyball and Tiny Tot Soccer! -",1
Moto G (3rd Gen): 11 New Improvements: Beau HD highlights eleven new improvements found in the third generatio...,1
The anti-#Clinton riots might make the anti-#Trump riots look like picnics — because we all know how violent PAID…,0
@user @user michael ball is incredible 10th anniversary with him and colm is sick,0
"Even worse to add fuel to the fire David Cameron new British pilots  were bombing Syrians it happened, July 17th 2015 article",1
@user Kim Jong Un needs to mix in a salad once in a while.,0
@user you coming to the Ole Miss game Saturday???? Hotty Toddy!!,2
Calibraska is 6th on the carts in Australia IM SO PROUD!!!!! #CalibraskaEP  @user @user,2
THE Federal Executive Council (FEC) rose from its weekly meeting Wednesday with the approval of N1.1billion for...,1
Trump said June 30th that he'd be at Miss USA pageant in Baton Rouge. Organizers say he's not coming. No word yet from his camp on his plans,1
OH Gov. John Kasich became the 16th Republican in the race on Tuesday in a much hyped - and then overshadowed - campaign launch. #nerdland,1
#GilmoreGirlsTop4 4) Emily 3) Luke 2) Richard 1) Paul Anka,2
ESPN: It may not be the biggest squad in the last 10yrs but Ancelotti is working for quality over quantity. Everyone will get their chance.,2
Happy Friday! Ed Sheeran just played on the radio and it made my day! Hope everyone has a great day!,2
@user Sen. Warren: Congressional action is warranted:,1
"@user Yeahhhhh fam, Or I may just go to the outlets and hit up the Nike Factory. God would bless me if they are on the clearance shelf haha",2
#the sensitive naked man sexy girls in boys clothes galleries cristiano ronaldo nude pics,1
"""Harper Lee's new novel """"Go Set a Watchman"""" will be published tomorrow. Get a sneak peek of the first chapter here:",1
Frank Gifford convinced Howard Cosell to announce the murder of John Lennon during Monday Night Football.,1
Its Thursdayyyyy so it\u2019s ladies night @user come out and get your thirsty Thursday on with the Bomb Squad!!!!,1
"yeah, Harper went 0-3 tonight. that doesn't mean he doesn't have every right to call out every single fake nats fan that left in the 7th",1
My Social Media Week starts tomorrow\u002c kicking off with \u2019Socialising the Internet of Things\u2019. Sounds intriguing. #smwldn,2
#Poroshenko focused that #Ukraine step by step implements #refrom programhttps://t.co/DnGCEZcLPr#StockWorld,1
"""They're unveiling me Wednesday at the Yerba Buena Center in SF. Don't know why, but I like the way @user looks at me.""",2
if i wake up tomorrow and the boys still didnt tweet about metlife i will personally fly to the set of that video and make it happen myself,1
Phablet designs: Nokia Lumia 1520 vs iPhone 6 Plus vs Samsung Galaxy S6 Edge: On Saturday I got to play with t...,2
Living for Magic Mike XXL with @user tomorrow.,2
Sangam University Bhilwara Salutes Nobel Peace Laureates to Celebrate International Day of the Girl Child 11 Oct 2014,2
I can't wait until tomorrow for all the Memes about Kanye West running for President! #VMAs,2
"""Morning coffee with @user and his playlist.   Michael Jackson, Billy Joel, Nirvana, Bon Jovi, The Last Unicorn",1
"Don't Trust The ""New Kurt Cobain Album"": On November 6, Brett Morgen, director of the recent Kurt Cobain docum...",0
Democrats defeat Republicans 8-2 in Congressional baseball game tonight.,1
@user we are all too excited about Margarita day tomorrow,2
It's only the 5th day of school and I already don't wanna go but nicki wants me to so I'm going,1
Learn more about how medical marijuana eases suffering for #Arthritis :,2
Busy day tomorrow\u002c staging at bliss instead of sustenio!! Both very cool places. And my last night in Texas. Its gonna be great! :),2
@user @user   what do you think of that racist racist report on immigration. Bloody racist out of touch with islington,0
"Pelosi and Warren met with George Soros last weekend. Now a recount really,Jill Stein how much did Soros pay you to ask for this recount?",0
Make this Black Friday matter a #BlackLivesMatter by spending your time and #NotOneDime. Join a protest and vote through boycott,1
@user glad you could make it to the Phoenix Comicon. You also did a great job on Rookie Blue this past Thursday. @user,2
Debuting tomorrow. Check back because I'm stealing it from Rolling Stone as soon as it debuts William Clark Green.,1
"""Hindsight says #Gibby shouldve never let David Price see the 8th, but you gotta see what you got,, #BlueJays""",1
"""I may not be a fan of the Spurs, but they play some amazing basketball.""",2
"Fox News' has announced their selections for the 1st GOP debate.  Rick Santorum, Rick Perry, Bobby Jindal, Carly...",1
"@user it's different from comic club, because everyone loves Batman, but not may people walk around shooting fire balls. Ya know?",2
That's true. It helps me stick to vegetarianism 😂,1
@user I hope so!  I might see Paper Towns today and I'm going to theme park tomorrow I'm trying my best!,2
Watch Drake and Dave Chappelle Lose It Over a David Blaine Trick,2
Stetson Allie hit safely for the 5th straight game to start his Mexican campaign. Double and an RBI yesterday for Mazatlan.,2
Alert among DMSC in #Derna fearing an #ISIS come back to the city after being defeated some months ago. #Libya,1
People & Power travels to Egypt to see how the April 6th activists have been faring since Mohamed Morsi\u2019s election.,1
Iran ups oil output by 500k barrels in hours: Iran said on Saturday that it has set a record in boosting its o...,1
"""When Chuck Norris decides to wake, he makes the sun rise.""",2
We are closed for the day due to the storm see you tomorrow am at 9:20 on WJXT Channel 4 - National Hot Dog Day.,0
"""Read my response to \""""""""Green Day - Last night on earth or Last of the American Girls?\"""""""":",1
\u2019Up All Night\u2019s\u2019 Maya Rudolph: \u2019Saturday Night Live\u2019 training \u2019prepares you for anything\u2019: Maya Rudolph\u002c... #TV #news,1
"""Come along to 'Business in Crisis' at the Conservative Party Conference tomorrow, 6:30pm, Jurys Inn, Birmingham",1
"""9/11 was an attempt to stop a transformation of the international monetary system in its early stages""",1
December 4th only cause I used the beginning in my Jay-Z speech for class,2
It'll be a special night Saturday in MetLife if Victor Cruz indeed does takes the field..,2
@user Russia had peacekeepers stationed in Georgia who were shelled by Saakashvili. Ukraine is a civil war assistance US-style.,1
"@user @user @user If we hand her the US Supreme Court to stack like we handed Obama a 2nd term, turn out the lights.",0
A quality weekend in Manchester with @user :) Runrig were superb on Friday night!,2
"""Tribe Uses Homers to Set Sale; Indians 3, White Sox 2: The Indians beat Chris Sale and the White Sox, 3-2, Mon...",1
me myles and will are all sat in Chesters bed with Chester on the floor. drinking. playing FIFA. feel like a boy,2
"""[INFO] TaeTiSeo will perform on \""""""""Love In Asia\"""""""" tomorrow (11/02) at 02:30PM (KST)\u002c KBS will broadcast the concert on 13 November at 07:30PM""",1
"For Polanyi, the self-regulating market was utopian fantasy, and the gold standard became the altar on which the entire order was sacrificed",1
When WVU takes the field on Saturday\u002c it will have been 42 days since they last held an opponent under 45 points.,1
"Obama gets Iran victory, TABOR gets another black eye, &amp; Rick Perry prepares for the end. #copolitics #copols #coleg",2
"@user End motor Voter, roving registration drives. Make registration a purposeful thing at Court house or city hall.",1
"""Again, I'm selling two tickets to see Ed Sheeran on September 3rd in Houston DM me if you wanna buy them   (((someone pls buy them)))""",1
Donald Trump: Fight the appointment of hate-monger Steve Bannon to the President-Elect's administrati... via @user,0
@user last Thursday the Alpha Chi chapter initiated 37 beautiful young ladies after we had just celebrated 70 years at Murray State!!,2
With SNSD's new single out just in time for my gig at 7th Heaven do you think anyone would notice if I dropped it in?,2
So when is game &amp; Chris Brown homie Gonna fight ???  Is it on pay per view or Friday night hood fights ??,2
S/O to the kid who's gonna show up in that all neon Nike outfit tomorrow,2
"""Miss last Friday's Soundboard on @user We talked McIntire Park, Stonefield, & more with @user",1
See Robbie Keane jumping off the bench claiming that 4th goal!! #greathattickfromrobbie,2
Monsanto says no longer pursuing proposed Syngenta combination: U.S.-based Monsanto Co.  said Wednesday it is ...,1
Well Dustin Johnson played like he does every Sunday in a major #TheOpen2015,1
@user Lets get a Kardashian or Caitlyn Jenner take a selfie by the dirty water.  Then IOC may change.,1
"""No matter what happens in tomorrow's final round at the  #TheOpen, Paul Dunne has given @user the best exposure at the highest level""",2
"""You never forget your first love, not surprisec in Oedipus's case he saw her every Mothering Sunday.""",0
Perfect stripped version is 2nd???? The Vamps beat it???,2
The just-passed (this past Friday) PATH Act is expanding an IRA owner's ability to avoid the 10% penalty on a...,0
@user Hinduism may or may not be a religion according to Western/Semetic traditions but reality is it is way different from Islam.,1
@user love both of you die hard trump train here.pence u rock,2
All uniformed up and ready to go for the Remembrance service then march to the cenotaph. We will remember th,1
@user I have lots of spare jars. Marmalade is the one \u2019jam\u2019 G&I have not yet made. So glad u found Ash Wed easy & uplifting.,2
"""Hopefully heading to Cowboys & Aliens tonight, hopefully will be able to get in to see it, need some fun to watch""",2
@user @user looks like it\u2019s coming on Valentine\u2019s Day. I liked the 4th\u002c I think 5 will be just as good. He\u2019s in Russia this time.,2
"@user @user not the 1st time... thr are 2billion kpop fans worldwide, Queens may be small, kpop isn't",1
Ricky Gervais - all that money\u002c all the freedom that money brings. Thought he\u2019d spend Sunday Tweeting...,1
@user Perhaps they want a 3rd choice hahaha! Like Ben Amos at #MUFC,2
looks like im gonna be watching Kevin Hart: Laugh at My Pain for like the 20th time lol #SoBored,1
Indian Congress party leaders Sonia and Rahul Gandhi are due to appear in court on Saturday in connection with...,0
Argus Dental Plan Becomes 1st Dental Plan in the US to Receive @user  Accreditation! Read our press release:,2
@user you've listened good man your 1st tip is to eliminate all allys to seth rollins... J &amp; J / Kane / Triple H / Steph Mcmahon.,2
Game Day Baby! I woke early thinking of Friday Night Lights!  May you play as family for the Glory of the Lord! #GoBa,2
Amazon Prime Day sales up 18 per cent on Black Friday: Amazon has detailed its plans to make Prime Day an annu...,2
"A very laid-back Mariah Carey made it family time only as she stepped out on Malibu beach on Wednesday with her adorable twins, Moroccan",2
_Akbota_ : Today I want to start watching 3rd season of Hannibal download here [link removed],2
@user Kiryu made an appearance in SEGA's Binary Domain... I may have to play the game now...,2
@user MENTAL. The goals will be 2nd half when the subs come on. Kane will bag a couple I reckon.,1
"@user @user @user @user Not all that great of a day, but thanks anyway!",1
Capello Bemoans Language Barrier in Russia: Russia coach Fabio Capello spoke Monday of his frustration at the la...,0
HAPPY SATURDAY MORNING!! If you're in Austin this weekend don't miss the state's LARGEST book festival happening this weekend at the capitol,2
"@user If Murray comes back well, he'll be the 2nd/3rd best D maybe Johnson. I'd want him for the Leafs for sure.""",1
i'd rather go shopping for baby clothes with briana tomorrow than go to work,0
That awkward moment when @user is in Disneyland and you're not.. You better be there when I go in November hint hint,2
The Rolling Stone says he smokes an 'early morning joint' regularly Keith Richards may have quit cocaine nearly a...,1
E L James is writing a 4th book to the fifty shades series! it will be out before christmas :),1
@user If i didnt have work at 9am tomorrow i really would man. Bring your family to Ihop tomorrow morning and illserve you,1
"""Josh Hamilton and I are making our returns at the Big A, but Josh's 1st since things went sour for him &amp; #Angels.",1
@user lmao how old are you? Club bodi should be live on sunday\u002c its 18+ tho,1
"""Solemn Evening Prayer to welcome the Year of Faith to be celebrated in St Patrick's Parish, Belfast tomorrow evening at 7.30pm. All welcome.""",2
@user might go as Wednesday Adams from the Adams family film thing I already have the costume,1
Will probably make a scrapbook of Kerry's snapchats from Monday-Friday in the near future,1
My interaction with @user Secretary General Ban Ki-moon at New York University! #un #UnitedNations #nyu #NewYork,2
"""Keep the Sabbath, keep it holy"" Ex. 20:8. God commanded us to rest 1 day EACH week! We may have 1 Labor Day, but God gives us 52 or 53!",2
"when you jacked into your house without keys. hell yeah, i'm david blaine jr.",2
I will be oddly satisfied if the Red Sox can finish the season in 3rd place in the division.,2
Interesting take on why not to protest Trump winning the presidency right now. The Right Way to Resist Trump,1
"""I have a date tomorrow on the Brooklyn bridge, I can't wait!""",2
AUSTRALIA DAY #T20 International to kick-start the ultimate Australia Day long weekend @user Sat 26 Jan:,1
@user no stop please.  P.S. total ripoff of another song. I\u2019ll play it for you in yearbook tomorrow...oh wait.,2
Allstar game weekend in Texas for the 21st bday.....oh yea,1
@user catching up on Sharknado tonight. Ready for tomorrow,1
"""Why are people still talking about Eid, that was so last Friday""",0
@user come see Sam smith with @user and I tomorrow,2
Google+ can enhance your position in Search &amp; connect you with NEW prospects! Interested? Workshop Derby 18 August,2
Up 20 points in my money league with Vernon Davis and L. Fitz still to go tomorrow. Thats what I like to see,2
Is @user going to be the 3rd man on the team of @user and Dean Ambrose at @user #NightofChampions?,1
I want to go to the Janet Jackson concert in January.,2
"""Save the date, August 23 2015, #SummerSlam main event, The Undertaker Vs. Brock Lesnar..Gonna be EPIC..#WWE""",2
Siapa duduk Putrajaya and can pick me up at the airport this Friday? Kite belanje minyak masak!,1
