text,label
"They wanted to charge us 15% ratuity for a party of four people or less which is absolutely ridiculous. The food did look good, though. \n\nDefinitely a spot for tourists with money to burn...literally.",0
"Visited this place for a second time last night and this time I ordered some food! The first time I stopped in we were looking to play pool and enjoyed the atmosphere of the bar. It felt like I was back in college or in a local bar not one in Town Square where everyone is dressed to the nine! \n\nWe ordered chips & salsa for the start and wow, for two girls, that is a lot of chips! They cheese/bean dip was really good and we devoured it! For my main meal I ordered the Southwest Bistro Steak Salad and it tasted very good. The lettuce was crisp and the dressing and bistro sauce just made the salad. It is a vinaigrette dressing but was not overpowering, especially when I am a big ranch dressing only person! \n\nMy friend ordered the 35 shrimp, yes 35! We didn't think really you get that many shrimp...but the waiter said yep! Once it came to the table she was just in awe, 35 shrimp are a lot, haha. You even get two sides with it! She did not eat it all but she did enjoy it. \n\nThe service was awesome and our waiter was very attentive. We even got 3 glasses of wine for 2 because they didn't notice we had already been served our second glass. Yes I know its a place for beer but I just wasn't in the mood for it. \n\nOverall our experience was a great one and each of our bills came to about $20-25 dollars. I say skip Blue Martini and their fancy cheese plate and come here!",1
"Brought my dad here for dinner, as we were craving Mexican food and am glad we did! Not only did we receive top-notch service (Many thanks to our amazing waiter, Ken), but our food was so good and served in a matter of minutes from when we ordered it. And you thought only Jimmy John's served your food to you lightning fast?! \n\nKen made sure our glasses were filled, checked in on us to see how we liked our meals, and was very efficient. He also pronounced my dad's last name correctly when giving him back his credit card after dad paid the bill. That deserves kudos in my eyes right there as my family last name is hard to pronounce and hard to spell for many people, despite it only being 6 letters. \n\nI had the Baja Chimi and it was so good and filling! I will definitely order that again! \n\nGreat service + great food + great company=An outstanding experience!",1
"Love it. Been coming to the Hole in the Wall for years!. The free flowing house wine is great!\n\nThis great local spot is so comfortable in its skin, no pretense, no bravado .... Just a great atmosphere, solid service and good comfortable food. \n\nExpect a wait most nites, but grab a seat in the bar and get some wine and great starters. \n\nOh..... Come hungry!",1
"they need to shut this place down and open a wendys or something....came thursday night, nearly empty, came with 6 other people, waitress got everyones order wrong except mine...friends ordered boneless wings and came bone in they were too lazy to say anything, i asked her if she could take it back and get boneless she said its the same thing as boneless just with the bone.....FAIL",0
"Where to begin? Perhaps standing in line of 9 people and only the 1 customer service agent. This is Las Vegas in a Monday at 1 pm and they only have 1 person working the counter. Their process is slow, she averaged 10-15 minutes with each customer. If you like standing and waiting in lines, this would be the car rental agency to choose!",0
"I have been to Pink Polish several times now and have never had a problem.  I love the atmosphere; this is not your run-of-the-mill nail salon.  I love the the nail bar, very classy!  The ladies working seem like they are having a good time and are usually laughing (not at me or other customers) and the nice part is that if they are talking to each other, they usually try to bring you/me/the customer into the conversation.  Express pedi and polish change (my cuticles cut too easy, no mani's for me) get's me out of there under $30 (before tip).  Nice! Good quality.  Gel nails.  Clean space.  Spa like art work. I'm not a regular nail salon kind of girl, but when I do want to treat myself, I go to Pink Polish.",1
"Peas and Carrots.  Bevis and Butthead. Somethings go together well.  Korean and Hawaiian don't in this case.  Located in a strip mall with a lot of parking, this place has about 16 quad tables.  There are 8 of them side by side in the middle of the room so you can put several parties of 8 easily, so it's group friendly.  The menu is mainly Korean, but for some reason, they choose to put the word Island in the name of the restaurant giving me the impression they were Hawaiian.  We had the BBQ combo and the Pork Katsu.  I was looking for the Hawaiian aspect, but ended up with a Korean aberation of Hawaiian food.  The katsu sauce was more like a ketchup sauce or a shrimp cocktail sauce.  The pork katsu was over cooked and dry.  I suspect the cutlet was under a heat lamp i.e. precooked like a mickey dees.   The Kalbi and BBQ chicken were good.  The meat jun is coated with egg and like the cutlet, I seemed like it was a heat lamp item too.  It didn't have that freshly made taste.  I was disappointed after reading the good reviews.  If I come back, it would be for the Korean food because the photos on the wall look really good.  Maybe they should change the name of the restaurant to Seoul Style to give the customers a better description of what you're going to get.",0
"Turning 30 did NOT mean I wanted a hybrid, another 4-door sedan or something my mom would drive.  don't get me wrong, i love my mom. I just am not ready to turn into her.\n\nSo, it was time to get the convertible I have been talking about buying for YEARS.  After an online search through countless dealer sites, I came across my Saab convertible on the website for Lund Cadillac Hummer & Saab.  The high-def photos on their web site had me thinking I was looking at photos from a car show.  I called that same day to inquire about the one I wanted.\n\nThe internet sales manager, Frank Barela is great! He brought the car to me the next day (on my lunch hour!) for a test drive and made sure that all my questions we answered and needs met.  There was no hassle in the buying process and Frank made certain I was comfortable with my decision. \n\nOf course, the car had major selling points but the attentiveness and service level made my decision easy.  I am confident that my decision to buy from Lund (...and Frank) was the right one.  Every time I get a compliment on my car, I mention Lund and my experience. Thank you, Frank Barela! I love my Saab!",1
"Expensive bar food and mediocre service. \n\nWhen Tailgaters opened we were excited because it is close to our home. First experience was not good with poor service.\n\nThought we'd give them a second chance month later, so four of us went for happy hour for appetizers (didn't over consume or even eat dinner) and were amazed that our bill was nearly $100!!!\n\nMANY better choices in the area than this place! Drive a few minutes longer to go somewhere else and you'll be happier.",0
"After living in Vegas for about a year, this is easily the most disappointing high end meal I've had.  I'd give the food a 4/5 but the service was probably a 1/5.\n\nService\nThe first disappointment was waiting.  We had a reservation and even so I can understand waiting by the bar for a few minutes.  However, we wanted far more than a few minutes.  Our \""""leader\"""" went up to the front to inquire and they said on someone will be by shortly to seat you.  That didn't happen so we had to check back again and someone gave us the apology of \""""oh, I'm sorry I thought they came and got you.\""""\n\nMaybe a miscommunication, but certainly something that could be excused.  However, things didn't get better from there.  It seems like about 10 minutes from when we seated until we even got drink menus, then another 10-15 before the drinks arrive.  Easily 15 minutes before bread arrived at the table.  It just felt like everything was so slow.  After the first round of drinks came our waitress or waitresses seemingly disappeared.  I mean when you have a table of 10 people ordering rounds of $15 cocktails or better you'd figure service would be fast.  I think they easily missed out on  at least 1 extra round due to the slow service.\n\nIf you look at the prices at Mastro's and compare it to other places across town, you would expect to have a waiter or waitress that knows the menu back and forth and can describe all of the stars.  We got none of that.  I would say our service was at the level of an average chain restaurant.  You aren't adding any value when you ask about menu items and the waitress just lists 3 things that are \""""good\"""".  We asked how the steaks come and the reply was something like \""""what do you mean\""""?  I mean are they seasoned, sauced, dry aged?  There is no explanation on the menu or listing of sauces or accompaniments for the steaks....\""""oh yeah, they are seasoned and broiled\""""....thanks.\n\nThis was followed up with no description or explanation of any sides.  During the meal we couldn't even locate the waitresses and people were still anxious to get more drinks.\n\nI will say that the food was good.  The steak was unique in the regard it was so warm when it came out.  Usually food has somewhat cooled but their steak still had a sizzle and was warm for the first few bites, pretty good.  The asparagus was nothing special.  The lobster mashed potatoes were good but at $40 can be steep for a side dish.  Crab gnocchi was good, but I'm not crazy about gnocchi so I'm not an expert.  The problem in Vegas is that you can find a place equal to Mastro's food wise with probably lower prices so suffering through bad service can be a deal breaker.\n\nNeedless to say, nobody ordered dessert or drinks after dinner.  With so many other options in town for steak I probably wouldn't come back for that.  I will say I tried the ahi tuna sashimi which seemed great for under $40.  I didn't try it but the swordfish looked the same.  I would come back if I was in the mood for seafood but would be nervous about the service, maybe with a smaller party and a better table things would be better.",0
"small, stairs, sucks",0
"ABSOLUTE WORST SERVICE EVER!! \n\nLet me just begin by saying that I drove with a family of 4 from southern California to enjoy a birthday dinner at this place. Because my husband & I are \""""foodies\"""" of sorts and MUST know the quality of food & service at every restaurant we try. We had pretty high expectations of Elixir being that we saw an average of 4 stars out of 5 BEFORE trying this place. To try making this long story short... The employees were RUDE to say the least. Our server rolled her eyes and sighing at our large party for the time it took to order (as it would normally for a party of our size), cursed when dropping dishes, got our order wrong AND blamed it on US!! I just couldn't take it any longer. I complained to the manager but her solution was to pay for a round of drinks. Wasn't worth it!! We should've walked out the moment we walked in and had a nasty hostess/server speak to us with her mouth full of fries. Disgusting!! If service doesn't matter to you then you MIGHT be ok... If they get your order right.",0
Been going here for more than 20 years and have found it to be consistently reliable. Whether at the sushi bar or at a table we've never left disappointed. I miss the candy sushi though.,1
"As is the theme with all the reviews I've read, the customer service is pretty bad and they force feed the insurance down your throat. I spoke with my State Farm agent prior to making a reservation and he made it crystal clear that since I have full coverage, I am covered when renting a car. When I mentioned this to the agent, she gave me some attitude and stated \""""Sir, I would like to inform  you that you are in Nevada, an at fault state and your insurance does not cover you in the event of an accident.\"""" \n\nThe line was about an hour deep and it was a bit disconcerting to go through that after waiting an hour. The reservation I made through carentals.com is simply an estimate, according to senorita Payless. So, instead of paying $8/day with minimum taxes, as stated in the agreement, we paid 3 times that amount and that's after declining insurance a dozen different ways. \n\nIdk if it's Payless or the industry, but someone needs to step up in Washington (once they get their shit in order) and figure out how to protect consumers from this insanity and price gouging.",0
"I finally got to Mi Amigo Ricardo's, last night. I had been looking forward to going after a friend recommended it and after noticing the full parking lot on many occasions.  But as it sometimes goes with anticipation and high expectations, I was disappointed.\n\nChips and salsa to start...I've honestly had better salsa from Target. My four year old daughter ate it, and she can't eat anything with even a hint of spice. My friend ordered the guacamole and it was ok, needed a little salt and a squeeze of lime.\n\nI ordered the Fiesta Plate which starts with a cheese crisp.  There was so much cheese that there was no 'crisp', but the kids sure liked it.  The highlight of the Fiesta Plate was the enchilada, which was actually quite good.  The beef Flauta wasn't bad either, just on the tough side.  The taco is where this rating went from an edible 3 to a 2.  The shell was a commercial hard taco from Old El Paso or some other such brand! Seriously, that's the best they could do?!  Every taco my Irish mother has ever made was better than this one.  They could have at least added some Old el Paso taco seasoning to the bland ground beef (yep you heard me right).  Head o Xavier's Casa Reynoso in Mesa if you want a good taco.  Order the Machaca Taco and tell them Tara sent you.\n\nThank goodness for the good company!\n\nSorry Ricardo's you're a 'no-go'.",0
"Saw it for the second time last week. If you are \""""ehh it's ok\"""" on Beatles music you will still like the show. If you love the Beatles, you will pee your pants in excitement. \n\nThe theater is fairly small and even the back row of the cheap seats has a good view of the action. In fact, I think the cheap seats are better than up front, because they allow you to see more of the action, for half the price. \n\nStill, I'd pay full price to see this over and over again.",1
"Easily one of the most beautiful churches and most beautiful buildings I've ever seen. The amount of detail in the art and architecture is absolutely amazing and I could have easily spent hours inside just admiring everything. There's a fee to enter during the day, but I suggest trying to do the night light show if possible. The light show is about 1 hr long and explains the history of the church and Montreal in general (an added bonus is that you can get the audio in English!). You get ~15 minutes after the show to admire the inside of the church (and take pictures) and pray if you so wish. This is an absolute gem and I would re-visit Montreal again just to see this beautiful building.",1
"Tasty and very affordable. For the money and speed of service,  you cannot go wrong with this place. Super good and fresh tasting food with a very speedy service for takeout or delivery. \n\nSpring rolls are delicious and light... very nice size for an order. All other chinese places do not compare in regards to size of portions and price. Love me some wai wai!",1
"This has changed over time and it looks like it has been bought up by Disney recently. \n\nMade to be fun for tourists, this tour involves a ride through the fermenting process and treating tour. After the random theme park ride you are then walked into what looks like a school room and given a presentation (although in the past it was mostly spoken now it seems to be predominantly slides) before you pick a whisky flavour and get to tasting. \n\nYou are then shown into the whisky collection room where you hear about the bottles around you until it is time to go to the shop. \n\nVarious prices available based of of the amount of time you want to spend here, but I recommend the cheapest option as it's quite dear and you can later go test your newfound whiskey tastebuds in the pub. \n\nI would recommend going to an actual distillery, but for tourists it would likely be a nice time.",0
"I went here because I am going to an event and needed a special bra. I think it is wonderful to have a specialty store in the Las Vegas area and apparently this is really the only one. However, the lady at the store was not friendly, actually made me feel uncomfortable. I ended buying something too large but needed something for this dress.",0
Room was OK...don't touch that weird fuzzy pink throw. Bathroom was in desperate need of a renovation or at least a good scrub. Service was good...honestly didn't interact with the staff during my stay besides checking in.,0
"This is really the only full-service sporting goods store in Central Phoenix and from workout attire, to basketball hoops, to skis, even to kayaks, it carries everything you could possibly need. Also, I haven't had any issues with service as described by other reviewers.\n\nMy only fear is whether or not this store will stay in business because it never seems to be very busy. And while that's great for parking, because the parking lot was always kind of a nightmare when it was an Albertson's, it does concern me that if they close I will have to start driving much further again for my athletic needs.",1
"Went to Majerle's for Trivia on Tuesday.. Its c ool because all the questions come up on the screens, but was too loud from the background music and random customers to focus on the questions. Food is good, and the 2 for 1 beer special is pretty awesome.  rated the place for being good, but not my first choice.",1
What an act!\nFood is poor quality and the layout is crowded but yet creative. I've been in the fast food industry for awhile in the past and I do love the menu layout and the unlimited buffet style add ons... BUT the food just sucks! The owner is a dick and thinks he is GOD'S gift.,0
"Talk about disappointment.  Awesome idea...poor execution.  I was so excited for this place to open up, and when I finally went I realized that I was simply waiting for a turd.\n\nI don't really know where to start.  The bartenders and staff suck.  The layout is pretty piss poor.  The selection of games is not so hot.  The music is too loud.  And the machines are way to clustered.\n\nWhen you walk in there's the bar in the middle...ok, that's not bad placement.  To the right of the bar are a handful of booths with video game consoles w their own TV's...cool idea but a lot of wasted space.  Then to the left of the bar are 40-ish arcade machines just jumbled this way and that...no real organization, just scattered about.  And then a dance floor in the back.  Ok, make up your mind...is this a video game bar or a dance club?  Just horrible space management all around.\n\nI only saw 3 arcade games that I would have even liked to have played...The Simpson's(an awesome classic), Ms Pac Man(another classic, but I can play it at home or on my phone whenever I want), and Ultimate Mortal Kombat 3.  Simpson's and UMK3 were both taken and had a swarm of wanna-be Jersey Shore looking applicants surrounding.  Plus it was a bitch to simply walk around and see the choices because there are too many people and the machines are to close together.  I don't know how many people I accidentally smashed into with my shoulders and vice versa, but it didn't really convey fun to me.\n\nAnd as far as the booths with the game consoles to play, I'm not going to go thru the expense or trouble to reserve or buy a bottle in order to play them.  Plus, why would I go there to play theirs when I have the same games, cheaper/better beer, a more comfy couch, and a bigger TV in my own living room.\n\nHad I never been to Ground Kontrol in Portland I may have liked this place more.  But for anyone who's been, then know what I mean...Ground Kontrol did this idea correctly!  Tons of arcade games in an organized fashion, great bartenders, cheap drinks, and a great vibe.  \n\nInsert Coins fails in all of these areas.",0
Amazing club! Beautiful staff and great service! I will definitely be back... I went three nights in a row after my first trip. The LED display is the best I have ever seen in my life!!,1
"This is a beautiful restaurant with impeccable service. \n\nI ordered the calamari based on the reviews.  It was good, but nothing special.  I agree with some other reviewers that it was under seasoned.\n\nThe lobster ravioli was very tasty.  The sauce was delicious.\n\nThe bananas foster did not disappoint.  It was the definite highlight of the meal.  \n\nI would not go out of my way to go to this restaurant while in Vegas, but I had a wonderful dining experience here.",1
"I went to Wild Vines with my girlfriends for drinks and dinner in celebration a girl's night. When we walked in there was probably 10 customers and one bartender. We had been greeted by the bartender immediately and water and menus followed 20 Minutes later. We ordered a round of drinks, the cheese platter and hummus appetizer. All items were good, but from that point on the night went south . No one came back for a second round of drinks or anything else until a new server started about 30 minutes later.  We finally placed our dinner orders,  shrimp skewers , Ahi salads, flat bread , shrimp pasta and chicken kabobs. The Ahi salad was $18.00 and foul in every way; the smell , the wilted lettuce, canned Chinese rice noodle sticks and Kraft bottled dressing; the most disgusting salad I have ever tasted.  The shrimp kabobs never came, but some creamy shrimp with a wilted salad came. The flat bread pizza was just thrown on a plate (piled on) it looked previously prepared and the chicken skewers never made it, my friend was so over the crappy service , she was about to go next door to sonic. The pasta; everything was edible but the shrimp.  When we sent everything back, the waiter made an excuse that everyone working today was new (including himself) and that they've had nothing but problems with the new chef. The bartender came by and took our plates to show the owner the food that came out, since she has had issues with the new chef as well and wanted him to see for himself. We ordered a grilled cheese and wedge salad to replace the Ahi salad and all I can say it was untouched as well.  After we asked to talk to the manager the waiter came back apologized and dropped a round of drinks from our bill to compensate. We weren't expecting more, but felt the owner should know how bad everything is, because it is his restaurant and you want repeat business. It seemed like the owner was hiding, avoiding to talk to us because he took forever to come to our table. The bartender came by and told us she was paying for our dinner on her dime because she felt so bad and we insisted that she bill us something so we can tip her since the situation with the chef was out of her control. She took each of our cards to put $8.00 in so we can each tip at least $10.00 . The Owner finally came to our table and apologized and said he suggested to pay for the bill (means the bartender lied to us) and appreciated our patience in a very relaxed attitude and gave us is own story of coming in because he was called in that he was needed and had to leave home sick to be there. #1 : why would any of you show your dirty laundry and throw your own staff under the bus. #2 why wouldn't you be so carefree to not compassionately care about your food, your staff, your service. I've said enough and review is may seem already winded , but I'm curious to see just how long it will take for this business to shut down. I felt like I was being filmed on Kitchen Nightmares. Gordon Ramsey would have a field day with this one. I don't even want to see their kitchen because I would probably throw up. Bummed that I have to give them one star.",0
"I work around the corner from this place, and having driven past on my way to work for a few months, I finally got the chance to give Copper Star a try, and I've been back 3 times in one week.  The design and overall feel of the interior is wonderful.  Especially now that the weather is getting cooler, I loved sitting inside next to the large open door, enjoying a lovely day.  I was there for a few hours working on my laptop, and I enjoyed that the people around me were a break from the normal \""""coffee shop crowd.\""""\nSpeaking of the coffee shop crowd, the employees here are nicer than any barista, anywhere.  Seriously.  They greet everyone with a smile, and take your beverage order without judgement (how refreshing!) while willing to give recommendations if you need a little guidance.\n\nBut the thing that really pushed it over the top for me is the baked goods.  OH.  MY. GOSH.  This morning I stopped in to get a muffin on my way to work and half an hour later, when I finally got a chance to eat it (still warm!!), I literally walked around telling half my coworkers about this muffin.  It was that good.\n\nThank you copper star, for becoming my new regular coffee shop.",1
"I love this place. The food is great and the beer is awesome.\n\nBUT, avoid this place during the summer. Or be prepared to sweat... alot.\n\nThere are no air conditioners and they use swamp fans instead. It can get pretty hot inside.",1
"Not sure what the big deal is about this place.  Yea, their ads on facebook look good but it's too bad the food taste doesn't match.  I got the meltdown and it was just okay.  Not very flavorful and I've had better burgers similar at bars.  Maybe I'd try it again for the breakfast but nobody in my group of 6 was very impressed.",0
"I wound up here the other night after walking down the street because of a 45 minute wait at Point Brugge Cafe.  While my friends and I were leery of the prices on the menu, the owner cajoled us into coming inside and were seated right away.  I'm glad he did!  The menu is rather expansive, but mainly focuses on Italian fare with an occasional jab at the more popular Pointe Brugge up the street: mussels and fries.\n\nIt happened to be lasagna night.  Because I am used to the home cooked variety, I had a hard time shelling out $18 for lasagna.  I selected the wild mushroom and spinach option and it also came with the soup of the day, which happened to be gumbo.  Both were very good.  The gumbo had a very earthy taste along with good amounts of sausage, jumbo lump crab, and risotto mixed in.  Rather than being the layered the lasagna was one giant noodle, the size of the entire plate, stuffed with a generous amount of mushrooms and spinach folded over itself with marinara and cheese.  Didn't get a chance to try dessert.\n\nBoth items I had were rather tasty, and I would easily come back here for a great meal.",1
"I had best, most tender ribs from this place! My family has been dying to go here but it's a little out of the way for locals, so we finally made our way here. The line took about 20 minutes and it was a little cramped inside, but there seemed to be enough seating. I got baby back ribs, mac & cheese, criss cross fries, and peach cobbler. The ribs are. so. good. Seriously. As well as everything else. Best BBQ I've had in a long time.",1
"Decided to go here on a whim because they have a clever name.  Turns out that's really all they have going for them, besides the cold beer.  The food was forgettable, the atmosphere was bleh the service was slow and the decor was like a failed attempt at Applebee's.  Needless to say, I won't be going back any time soon.",0
"A very odd experience.  \n\nWe entered in the front of the restaurant where we were met by the hostess.  We told her we were there for happy hour and she proceeded to show us to what I thought was the bar area. Well, yes but she took us out the back door of the restaurant, to the back door of the bar.  Once there I started to get nervous.  A line of 4 or 5 people waiting to get in met by two security people checking Identification.  \n\nOnce you show the security people your ID, they then put a wrist band on you.  I am pushing 50, but perhaps without the wrist band, someone may mistake me for under 21.  \n\nFinally inside, it was a throw back to some 80's nightclub with old school music and flashing lights and more, at attention security staff.  \n\nThey feature a free happy hour buffet with assorted Mexican food, which was actually fresh and tasty.  Our server was nice and attentive.  \n\nThe entire time we were there, I was worried to why they needed a security team roaming about.",0
"My first stop on my way in town for several years now.  This is the best chicken/fast food ever. I wish they had on in California.  So simple, yet so delicious.  What baffles me is how they can make such a moist juicy tender.  And it seams to be lean all white meat.  I love the slaw, the texas toast, fries and the sauce.  Another simple pleasure is the ice. I love th little tiny pellet ice.  Great to cruch without killing your teath.  :-)",1
"Happened by R&R the other day while going to the 7th Ave. shops.  It was inspiring and had things that caused me to covet.  However, the prices were sky high.  Take, for instance, the burlap pillows; I love the look, but the prices were over $50.  I went to another little vintage shop by the light rail and bought a huge one from France WITH feather pillows inside for only $27.  The lady working at R&R was just okay, only because I'm outgoing and she sort of had to talk to me. ;-)  Anyway, it's okay, but the antique mall at the corner of 7th Ave and Indian School Rd is MUCH better. (It's called Zinnia's I think.)",0
Probably the most pathetic place I have ever been. Bouncers think that being a bouncer is really important. Getting inside is like accomplishing absolutely nothing. Nothing to see. Nothing to do. Guys with big egos and small ....  Go somewhere else.,0
"PHARMACY: Awful service today. Dropped off perscription at 10am for pick up at 12 noon. Came at 2pm and not only was it not ready, it took 30 minutes to fill and then they only could fill half of it. Didn't tell me they could only fill half. Today is Friday and they expected other drug in Monday which was unacceptable. Requested my money and my perscription back and taking my business elsewhere!\nLiked: Disliked:",0
"In one word: overrated. In many words...\n\nIt's a tourist trap. It's a plastic version of the Old West. It is one of the few places in the Valley in which you can go bar-hopping... but like anywhere else in this swollen suburb you still have to drive to get there. And on that note, don't bet on light rail service reaching this area anytime soon. The mayor argued a light rail line running through Old Town would ruin the look of the area. Forget the fact that two streets-- one to the east and one to the west-- branch off from Scottsdale Road, run alongside Old Town, then merge back to the main drag, they say it will spoil the look. I guess asphalt roads, traffic lights and a parking garage in the middle of the city were staples in late-19th Century Western towns though. But, I digress. It has amenities and street life Downtown Phoenix can't seem to attract, but most cater to tourists. Like pretty much everywhere else in the Valley, you'll be hard-pressed to find unique street life and quirky, bohemian elements of it. Scottsdale Fashion Square is nearby, as it wouldn't flourish anywhere else in the Valley without out-of-town money flowing in, thanks to an abundance of low-paying jobs in the Phoenix area. \n\nA favorite haunt of 20K-millionaires and tourists, Old Town is a hilariously false representation of metro Phoenix. About as authentic to the Old West as Howdy Doody, if you're out for a pioneer-days pastiche you'll find it here.",0
"Clothes were okay. I hate clothing stores like forever 21 who have poor quality clothes thrown everywhere. Pitaya was at least organized. If it weren't for the employees i may go back. They were very unhelpful, rude, and there look didn't help the store. Too bad because i went two stores down to Diva's. Somewhat similar cloth (id prefer diva's) and the sales girls were great. Probably should have noticed the amount of people in Pitaya (0) vs the other stored in the area.",0
"This place is awesome for it being a chain.  I absolutely love the pizza, and think that it is the best in my area of town! The food is always really hot, and we always have it delivered! The delivery driver is always kind, and the person who takes our order is always very patient, and gets the order right every time.  One thing to remember is when you order fingers, make sure you say 'tossed' in the sauce, like mild or medium etc. The Godfather pizza is one of the best that is on the menu with lots of veggies! Onions and peppers etc. The plain cheese is also great.  KUDO's for getting it right and finally having a great pizza place with great service and great food!  The chicken Parmesan is fab as well!",1
"Hit Holstein's for lunch today.  sat at the bar.  Since i had to go back to work - no drinkie - had some root beer called rat bastard ( $5 ) - ok \n\norder kettle chips ( $6 ) \n\nGold Standard Burger ( $17 - add $2 more for onion rings ) \n\nCool looking place, in the mall area of the Cosmo - place was hopping today.\n\nGuy next to me seated 3-4 minutes after me - he gets his malt and sliders before i get my chips and/or burger....in fact, i never get my chips - the bartender didn't  hear me .....okaaay.\n\nThe burger - asked for it medium - it was juicy but no hint of pink at all ...none ... since the burger was juicy i can live with it.  My guess a quarter pounder, but not sure - overall, i liked it - the goat cheddar complimented the meat, lil micro greens were a nice touch and  bacon was all good  but $17 .... not sure about the pricing.  \n\nOnion rings were also decent but nothing out of the ordinary.\n\nWill i try again ?  yeaaah - i want to try some of the sausages they apparently make in house.\n\nA pet peeve - they make mention of everything made in house yet what do they bring me when i get the plate of food - bottled catsup and mustard ( i believe heinz and french's ) - geez guys, can't you make it yourself ?  or at least put the stuff in a fancy container ?   At least they didn't pull a kgb and when i ask for mayo they throw me a few \""""to go\"""" tear open mayo containers .\n\npics will be posted later today",0
Food is OK.  Very eclectic mix of food.,0
"We went to recipes for breakfast today(8/15/10 Sunday). Food was below average, service was a little slow. To top it off, toward the end of out meal, i got up to take out son to the restroom. While up they cleared our table, even though myself and my son were not finished eating. I still had a diaper bag, cell phone and keys on the table. It was obvious we were coming back. This angered me greatly as i told my son he had to eat all of his food before we left. I complained about it however they didn't seem to care much. There were other empty tables so I do not see what the rush was to get us out the door.\n\nNote** review date says 10/15.. it was actually 8/15 just noticed that I never fully submitted.",0
"This place is horrible, I was assisted by one employee and she was more interested in signing me up for a credit card then actually helping me. Every time I asked to see a ring she would make a comment about how I needed to get something more expensive and not so cheap. She didn't listen to anything I asked for. On top of all that she kept whispering about giving my different amounts of discounts while looking over her shoulder. Very weird!",0
"If you want an authentic Mexican atmosphere, this is the place.  They have a trio playing popular and traditional songs at your request (weekends/weeknights).  The seafood selection is just right.  I've had the shrimp enchiladas and the shrimp in mushroom sauce with the \""""toritos\"""" as an appetizer.  They are jalapeno peppers stuffed with cream cheese and wrapped up in bacon, drenched in soy sauce.  Heart attack city but so worth it.   The only downfall for me is that there are way too many tables for the space and the noise level is at times a little overwhelming but after a few Micheladas (beer with clamato) the noise becomes happy whispers.",1
I don't know how people think this place is even slightly ok....we went here based on all the yelpers good ratings and was so disappointed.  I didn't care so much that the restaurant is ugly.  I'll take an ugly restaurant as long as the food is tasty and authentic.  But the thai curry we ordered was watered down and not very flavorful.  My daughter's wonton soup was awful.  I'm sorry the people were nice but the food was bad.,0
"I drove up from Chandler to this place to buy broken plates for mosaics and it really wasn't worth field trip.   It felt like Black Friday with the crazy people except the crazy people are going nuts over other people's garbage.  There really wasn't anything there that was worth buying everything was broken, defective, stained.  They want   99 cents a pound for the clothes and 59 cents for the other items.  If you buy the non clothes they end up being more expensive than if you just bought them at a goodwill on 50% off Saturday so I don't think it's worth it.  I picked up a plate that was labeled 99 cents, on the 50 percent off sale days it would be $0.50 here however the plate was $1.30 because of its weight which really doesn't make any sense.  Wasn't sure what to rate it because I talked to one of the guys that works there and he says it's always crazy that they feel they need to get out of the away cuz people will just push them so I don't know that's not for me it's probably not for a lot of people but for some  specific type of people they might have fun here.\n\nP.S. If you are going to venture out bring some workman's gloves because there are a LOT of broken glass items and other jagged objects in the bins that will cut you if you are not careful.",0
"We stopped in here because the Studio Buffet had a huge line. I had a coupon as well. But as I headed toward the restaurant I realized the coupon was only good for dinner. But we decided to try it anyway. I've been to the one on Sahara and it was good.\n\nThe waiter took our order and came right back with our drinks. It took longer for our meals. My husband ordered 3 egg breakfast with sausage and scrambled eggs. They brought him 1 1/2 eggs and the breakfast fries were cremated. He couldn't eat them. I ordered the upside down chicken pot pie. I'm not sure who invented this but they should lose the recipe. It was beautifully presented but it was awful. It was served in a thick hard cracker. The filling had no salt and was so bland. I ate the chicken out of it.\n\nI saw the french toast and the eggs benedict. They looked really good. I don't know if we miss ordered or all the food is bad.\n\nThe restaurant is beautiful and easy to get to in the hotel. I will give it one more try, as I always give a place two tries. B  ut I don't think I will be recommending this restaurant.",0
"Had the medium miso vegetable ramen, pretty tasty.  The gyoza was really good, the spicy karage was a bit salty for my taste, but all in all had a good experience here and will be back!",1
Horrible customer service had a receipt and wanted to exchange something like I was told I could they told me they needed the complete original packaging which was a piece of cardboard way overpriced also,0
"BE CAREFUL if you are going to use any of their \""""deals\""""!  I was using 2 Daily Deal vouchers, I bought one for me and one for my Mom to use.  The deal states one per person, not per table, but they would only let us use one. The tacos were delicious, but the experience soured me.",0
"Nous y sommes all\u00e9s un mercredi soir. Cot\u00e9 ambiance, beau d\u00e9cor, mais un peu synth\u00e9tique / froid.\n\nLe gros probl\u00e8me est la nourriture. Le chef semble essayer de cuisiner pour des covers de magazines. La pr\u00e9sentation est bien, mais nos mets \u00e9taient mal ex\u00e9cut\u00e9.\nSteak calcin\u00e9 sur le dessus, accompagnement pass\u00e9 au micro ondes.\n\nIls offrent un menu gratuit pour les femmes le mercredi. Ils devraient laisser tomber ce menu, car il est honteux: pates surgel\u00e9s avec une sauce tomate d\u00e9cevante. C'est gratuit, heureusement, mais pas une tr\u00e8s bonne publicit\u00e9.\n\nLe service \u00e9tait bien, mais tr\u00e8s lent.\n\nBref, de la bouffe qui n'impressionne que par son arrogance et son prix trop \u00e9lev\u00e9.",0
